Label,Cluster,Color,PassOne,PassOneCol
BACSU|EnsemblGenome.BSU10540|UniProtKB.O07565,0.0,#999999,0,#999999
BACCR|EnsemblGenome.BC.0246|UniProtKB.Q81IV0,1,#E69F00,1,#E69F00
BACCR|EnsemblGenome.BC.2618|UniProtKB.Q81CX3,1,#E69F00,1,#E69F00
BACSU|EnsemblGenome.BSU04040|UniProtKB.P42962,1,#E69F00,1,#E69F00
BACSU|EnsemblGenome.BSU35850|UniProtKB.P96741,1,#E69F00,1,#E69F00
BACSU|EnsemblGenome.BSU36290|UniProtKB.P94592,1,#E69F00,1,#E69F00
CLOBH|Gene.CBO1615|UniProtKB.A5I286,1,#E69F00,1,#E69F00
ENTHI|EnsemblGenome.EHI.003000|UniProtKB.C4M9L1,1,#E69F00,1,#E69F00
ENTHI|EnsemblGenome.EHI.168190|UniProtKB.C4M4Q5,1,#E69F00,1,#E69F00
LISMO|Gene.CAC98741|UniProtKB.Q8Y970,1,#E69F00,1,#E69F00
STAA8|EnsemblGenome.SAOUHSC.00542|UniProtKB.Q2G0L8,1,#E69F00,1,#E69F00
CHLTR|EnsemblGenome.CT.103|UniProtKB.O84105,2.0,#56B4E9,2,#56B4E9
DICTD|EnsemblGenome.Dtur.1616|UniProtKB.B8E2P5,2.0,#56B4E9,2,#56B4E9
GLOVI|Gene.BAC90721|UniProtKB.Q7NGV7,2.0,#56B4E9,2,#56B4E9
HALSA|EnsemblGenome.VNG.0718C|UniProtKB.Q9HRF9,2.0,#56B4E9,2,#56B4E9
METAC|EnsemblGenome.MA.3544|UniProtKB.Q8TK72,2.0,#56B4E9,2,#56B4E9
NITMS|EnsemblGenome.Nmar.0685|UniProtKB.A9A492,2.0,#56B4E9,2,#56B4E9
PLAF7|EnsemblGenome.PF3D7.1226100|UniProtKB.Q8I5F6,2.0,#56B4E9,2,#56B4E9
PYRAE|EnsemblGenome.PAE3495|UniProtKB.Q8ZT04,2.0,#56B4E9,2,#56B4E9
SACS2|EnsemblGenome.SSO0094|UniProtKB.P95967,2.0,#56B4E9,2,#56B4E9
SACS2|EnsemblGenome.SSO2157|UniProtKB.P95931,2.0,#56B4E9,2,#56B4E9
THEKO|EnsemblGenome.TK2301|UniProtKB.Q5JDB7,2.0,#56B4E9,2,#56B4E9
BACCR|EnsemblGenome.BC.1165|UniProtKB.Q81GM7,3,#009E73,3,#009E73
BACSU|EnsemblGenome.BSU11140|UniProtKB.P70947,3,#009E73,3,#009E73
