Label,Cluster,Color,PassOne,PassOneCol
BOVIN|Ensembl.ENSBTAG00000004154|UniProtKB.E1BJ37,0.0,#999999,0,#999999
PIG|Ensembl.ENSSSCG00000011746|UniProtKB.F1SH27,0.0,#999999,0,#999999
ANOGA|EnsemblGenome.AGAP004306|UniProtKB.A7UT33,1,#E69F00,1,#E69F00
DAPPU|EnsemblGenome.DAPPUDRAFT.4499|UniProtKB.E9GGF5,1,#E69F00,1,#E69F00
DROME|FlyBase.FBgn0039932|UniProtKB.D1YSG4,1,#E69F00,1,#E69F00
TRICA|EnsemblGenome.TC004802|UniProtKB.D6W867,1,#E69F00,1,#E69F00
CANLF|Ensembl.ENSCAFG00000024680|UniProtKB.F1PI39,2,#56B4E9,2,#56B4E9
CHICK|Ensembl.ENSGALG00000029521|UniProtKB.A0A1D5PGB9,2,#56B4E9,2,#56B4E9
CHICK|Ensembl.ENSGALG00000045544|UniProtKB.A0A1L1S120,2,#56B4E9,2,#56B4E9
FELCA|Ensembl.ENSFCAG00000043709|UniProtKB.A0A337S310,2,#56B4E9,2,#56B4E9
GORGO|Ensembl.ENSGGOG00000004743|UniProtKB.G3RUB3,2,#56B4E9,2,#56B4E9
HORSE|Ensembl.ENSECAG00000036584|UniProtKB.A0A3Q2GWK4,2,#56B4E9,2,#56B4E9
HUMAN|HGNC.21326|UniProtKB.P84550,2,#56B4E9,2,#56B4E9
MACMU|Ensembl.ENSMMUG00000014485|UniProtKB.F7F814,2,#56B4E9,2,#56B4E9
MONDO|Ensembl.ENSMODG00000024583|UniProtKB.F7B6A1,2,#56B4E9,2,#56B4E9
MOUSE|MGI.MGI.2443473|UniProtKB.Q8BX46,2,#56B4E9,2,#56B4E9
ORNAN|Ensembl.ENSOANG00000041839|UniProtKB.A0A6I8PG92,2,#56B4E9,2,#56B4E9
PANTR|Ensembl.ENSPTRG00000007209|UniProtKB.H2Q9P1,2,#56B4E9,2,#56B4E9
PIG|Ensembl.ENSSSCG00000004956|UniProtKB.F1SJH6,2,#56B4E9,2,#56B4E9
RAT|RGD.1307687|UniProtKB.P84551,2,#56B4E9,2,#56B4E9
ANOCA|Ensembl.ENSACAG00000010685|UniProtKB.H9GGP5,3.0,#009E73,3,#009E73
ANOCA|Ensembl.ENSACAG00000021951|UniProtKB.H9GTT3,3.0,#009E73,3,#009E73
BOVIN|Ensembl.ENSBTAG00000038716|UniProtKB.F1N727,3.0,#009E73,3,#009E73
CANLF|Ensembl.ENSCAFG00000019387|UniProtKB.F1Q1E2,3.0,#009E73,3,#009E73
CHICK|Ensembl.ENSGALG00000001229|UniProtKB.E1BSJ7,3.0,#009E73,3,#009E73
CHICK|Gene.SKI|UniProtKB.P49140,3.0,#009E73,3,#009E73
FELCA|Ensembl.ENSFCAG00000026707|UniProtKB.M3X092,3.0,#009E73,3,#009E73
GORGO|Ensembl.ENSGGOG00000010476|UniProtKB.G3R4L4,3.0,#009E73,3,#009E73
HORSE|Gene.SKI|UniProtKB.Q9TUG2,3.0,#009E73,3,#009E73
HUMAN|HGNC.10896|UniProtKB.P12755,3.0,#009E73,3,#009E73
MACMU|Ensembl.ENSMMUG00000010280|UniProtKB.F6PUV5,3.0,#009E73,3,#009E73
MONDO|Ensembl.ENSMODG00000020914|UniProtKB.H9H7S6,3.0,#009E73,3,#009E73
MOUSE|MGI.MGI.98310|UniProtKB.Q60698,3.0,#009E73,3,#009E73
ORNAN|Ensembl.ENSOANG00000010922|UniProtKB.A0A6I8PL30,3.0,#009E73,3,#009E73
PANTR|Ensembl.ENSPTRG00000000047|UniProtKB.H2PXU5,3.0,#009E73,3,#009E73
PIG|Ensembl.ENSSSCG00000040944|UniProtKB.A0A287AGC8,3.0,#009E73,3,#009E73
RAT|RGD.1565591|UniProtKB.A0A0G2K628,3.0,#009E73,3,#009E73
ANOCA|Ensembl.ENSACAG00000006146|UniProtKB.G1KV32,4,#F0E442,4,#F0E442
BOVIN|Ensembl.ENSBTAG00000032962|UniProtKB.E1BCC6,4,#F0E442,4,#F0E442
CANLF|Ensembl.ENSCAFG00000029670|UniProtKB.J9P365,4,#F0E442,4,#F0E442
CHICK|Ensembl.ENSGALG00000051844|UniProtKB.A0A3Q2TW98,4,#F0E442,4,#F0E442
DANRE|ZFIN.ZDB-GENE-060825-57|UniProtKB.E7FBW7,4,#F0E442,4,#F0E442
FELCA|Ensembl.ENSFCAG00000045761|UniProtKB.A0A337SGB5,4,#F0E442,4,#F0E442
GORGO|Ensembl.ENSGGOG00000006679|UniProtKB.G3QUX5,4,#F0E442,4,#F0E442
HORSE|Ensembl.ENSECAG00000040113|UniProtKB.A0A3Q2HFT3,4,#F0E442,4,#F0E442
HUMAN|HGNC.32695|UniProtKB.Q2VWA4,4,#F0E442,4,#F0E442
LEPOC|Ensembl.ENSLOCG00000012403|UniProtKB.W5N3R2,4,#F0E442,4,#F0E442
MACMU|Ensembl.ENSMMUG00000048459|UniProtKB.A0A1D5QMZ8,4,#F0E442,4,#F0E442
